id	pathogen_nm	url	image	taxonomy	binomial_nm	synonyms	status
476	Stem spot	https://en.wikipedia.org/wiki/Diaporthe_arctii	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Diaporthales,Family:Diaporthaceae,Genus:Diaporthe	Diaporthe arctii	Clypeoporthe arctii,Diaporthe arctii,achilleae,Diaporthe discors,Diaporthe discrepans,Diaporthe inquilina,Diaporthe labiatae,Diaporthe rumicis,Phoma arctii,Phomopsis arctii,Sphaeria arctii,Sphaeria inquilina,Sphaeria labiatae	
477	Stemphylium leaf blight	https://en.wikipedia.org/wiki/Stemphylium_solani	https://upload.wikimedia.org/wikipedia/commons/a/a6/1234172-PPT.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Dothideomycetes,Order:Pleosporales,Family:Pleosporaceae,Genus:Stemphylium	Stemphylium solani		 getSynonyms 020: Synonyms not found
478	Sting nematode	https://en.wikipedia.org/wiki/Belonolaimus_longicaudatus	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Animalia,Phylum:Nematoda,Class:Secernentea,Order:Tylenchida,Family:Belonolaimidae,Genus:Belonolaimus	Belonolaimus longicaudatus		 getSynonyms 020: Synonyms not found
479	Stink bug	https://en.wikipedia.org/wiki/Stink_bug	https://upload.wikimedia.org/wikipedia/commons/8/8c/DAB_list_gray.svg				
480	Stored grain pests						
481	Strawberry leaf spot						
482	Stubby-root nematodes	https://en.wikipedia.org/wiki/Trichodorus	https://upload.wikimedia.org/wikipedia/commons/b/b9/Mermithid_from_Asian_Hornet_%28Vespa_velutina%29_-_Body.png	Domain:Eukaryota,Kingdom:Animalia,Phylum:Nematoda,Class:Enoplea,Order:Triplonchida,Family:Trichodoridae,Genus:TrichodorusCobb, 1913[1]		Dorylaimus primitivus	
483	Sugarcane borer	https://en.wikipedia.org/wiki/List_of_insect_pests_of_millets	None				
484	Sugarcane white grub						
485	Symphylids						
486	Termites	https://en.wikipedia.org/wiki/Termite	https://upload.wikimedia.org/wikipedia/commons/1/16/20200403_Termite_and_shed_wings_on_interior_window_sill.png	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Blattodea,Infraorder:IsopteraBrullé, 1832			 getSynonyms 020: Synonyms not found
487	Tip hoppers						
488	Tip rot	https://en.wikipedia.org/wiki/Viable_but_nonculturable	https://upload.wikimedia.org/wikipedia/commons/2/2b/Diagram_cell_nucleus_no_text.svg				
489	Tipborer						
490	Tobacco brown leaf spot	https://en.wikipedia.org/wiki/Alternaria	https://upload.wikimedia.org/wikipedia/commons/7/7b/Alternariosis_3.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Dothideomycetes,Order:Pleosporales,Family:Pleosporaceae,Genus:AlternariaNees			 getSynonyms 020: Synonyms not found
491	Tobacco budworm	https://en.wikipedia.org/wiki/Helicoverpa_assulta	https://upload.wikimedia.org/wikipedia/commons/2/27/Chloridea_assulta.JPG	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Noctuidae,Genus:Helicoverpa	Helicoverpa assulta	Chloridea assulta,Heliothis assulta,Helicoverpa separata,Helicoverpa temperata,Helicoverpa succinea,Helicoverpa afra	
492	Tomato Anthracnose						getPage2 110: did not find exact or de-pluralised match
493	Tomato blight	https://en.wikipedia.org/wiki/Phytophthora_infestans	https://upload.wikimedia.org/wikipedia/commons/c/c0/07_08_life_cycle%2C_Phytophthora_infestans_on_potato%2C_Peronosporales%2C_Oomycota_%28M._Piepenbring%29.png	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora infestans		 getSynonyms 020: Synonyms not found
494	Tropical whiteweed						
495	Twig borer	https://en.wikipedia.org/wiki/Twig_borer	https://upload.wikimedia.org/wikipedia/commons/8/8c/DAB_list_gray.svg				
496	Twigcutter						
497	Twister disease	https://en.wikipedia.org/wiki/Glomerella_cingulata	https://upload.wikimedia.org/wikipedia/commons/5/5d/Bitter_rot.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Glomerellales,Family:Glomerellaceae,Genus:Colletotrichum	Glomerella cingulata	Colletotrichum gloeosporioides,Glomerella rufomaculans-vaccinii	
498	Umbel blight	https://en.wikipedia.org/wiki/Glomerella_cingulata	https://upload.wikimedia.org/wikipedia/commons/5/5d/Bitter_rot.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Glomerellales,Family:Glomerellaceae,Genus:Colletotrichum	Glomerella cingulata	Colletotrichum gloeosporioides,Glomerella rufomaculans-vaccinii	
499	Variable flatsedge	https://en.wikipedia.org/wiki/Cyperus_difformis	https://upload.wikimedia.org/wikipedia/commons/1/14/Cyperus_difformisDistW.png	:Kingdom:,Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Cyperaceae,Genus:Cyperus,:Occurrence data from GBIF	Cyperus difformis	Cyperus lateriflorus,Cyperus protractus,Cyperus viridis,Cyperus holoschoenoides,Cyperus subrotundus,Cyperus goeringii,Cyperus oryzetorum	
500	Violet root rot	https://en.wikipedia.org/wiki/Helicobasidium_purpureum	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Fungi,Division:Basidiomycota,Class:Pucciniomycetes,Order:Helicobasidiales,Family:Helicobasidiaceae,Genus:Helicobasidium	Helicobasidium purpureum	Corticium sanguineum,lilacinum,Helicobasidium brebissonii,Hypochnus purpureus,Protonema brebissonii,Rhizoctonia asparagi,Rhizoctonia crocorum,Rhizoctonia medicaginis,Rhizoctonia rubiae,Rhizoctonia violacea,Sclerotium crocorum,Stypinella purpurea,Thanatophytum crocorum,Tuber parasiticum	
501	Volunteer rice						
502	Watery soft rot	https://en.wikipedia.org/wiki/Sclerotinia_sclerotiorum	https://upload.wikimedia.org/wikipedia/commons/f/f1/Cluster_of_Apothecia.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Leotiomycetes,Order:Helotiales,Family:Sclerotiniaceae,Genus:Sclerotinia	Sclerotinia sclerotiorum	Hymenoscyphus sclerotiorum,Peziza sclerotiorum,Sclerotinia libertiana,Sclerotium varium,Whetzelinia sclerotiorum	
503	Web worm						
504	Weeds	https://en.wikipedia.org/wiki/Weed	https://upload.wikimedia.org/wikipedia/commons/3/3b/Cattle_poison.jpg				
505	Weevils	https://en.wikipedia.org/wiki/Weevil	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Coleoptera,Infraorder:Cucujiformia,Clade:Phytophaga			 getSynonyms 020: Synonyms not found
506	Wet bud rot						
507	Wheat	https://en.wikipedia.org/wiki/Wheat	https://upload.wikimedia.org/wikipedia/commons/2/23/CSIRO_ScienceImage_10772_Rustaffected_wheat_seedlings.jpg	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Poaceae,Subfamily:Pooideae,Genus:TriticumL.[1]			 getSynonyms 020: Synonyms not found
508	White backed planthopper						
509	White fly						
510	White grub						
511	White leaf spot						
512	White rust						 caught DisambiguationError exception: ['Albugo candida', 'Albugo occidentalis', 'Wilsoniana bliti', 'Wet storage stain', 'Puccinia horiana']
513	White spot						 caught DisambiguationError exception: ['Ichthyophthirius multifiliis', 'Cryptocaryon irritans', 'White spot syndrome', 'Aplocheilus panchax', 'Hadena albimacula', 'Hypagyrtis unipunctata', 'Great White Spot', 'Stachys sylvatica', 'White Spot of America']
514	White stem borer	https://en.wikipedia.org/wiki/Scirpophaga_innotata	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Crambidae,Subfamily:Schoenobiinae,Genus:Scirpophaga	Scirpophaga innotata	Tipanaea innotata,Scirpophaga sericea	
515	Wild rice	https://en.wikipedia.org/wiki/Wild_rice	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Poaceae,Subfamily:Oryzoideae,Genus:ZizaniaL.		Ceratochaete Lunell,Elymus Mitch.,Fartis Adans.,Hydropyrum Link,Melinum Link	
516	Wild sugarcane	https://en.wikipedia.org/wiki/Saccharum_spontaneum	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Poaceae,Subfamily:Panicoideae,Genus:Saccharum	Saccharum spontaneum		 getSynonyms 020: Synonyms not found
517	Yellow sigatoka						
